1781038298446,1,Запрос 2: Создание категории (POST)  ,201,Created,Thread Group 1-6,text,true,,370,248,8,8,http://localhost:4567/api/categories,1,0,0
1781038298447,2,3 - Создать операцию,201,Created,Thread Group 1-6,text,true,,448,354,8,8,http://localhost:4567/api/operations,2,0,0
1781038298449,1,Запрос 4: Получение списка счетов (GET)  ,200,OK,Thread Group 1-6,text,true,,1443,160,8,8,http://localhost:4567/api/accounts,1,0,0
1781038298451,0,Запрос 7: Пауза между итерациями  ,404,Not Found,Thread Group 1-4,text,false,,352,148,8,8,http://localhost:4567/,0,0,0
1781038298450,2,Запрос 5: Получение списка операций (GET)  ,200,OK,Thread Group 1-6,text,true,,2936,162,8,8,http://localhost:4567/api/operations,2,0,0
1781038298452,1,Запрос 1: Создание счёта (POST) ,201,Created,Thread Group 1-4,text,true,,365,253,8,8,http://localhost:4567/api/accounts,1,0,0
1781038298453,1,Запрос 6: Получение аналитики (GET)  ,200,OK,Thread Group 1-6,text,true,,319,193,8,8,http://localhost:4567/api/analytics?start=2025-01-01&end=2025-12-31,1,0,0
1781038298453,2,Запрос 2: Создание категории (POST)  ,201,Created,Thread Group 1-4,text,true,,370,248,8,8,http://localhost:4567/api/categories,2,0,0
1781038298455,1,3 - Создать операцию,201,Created,Thread Group 1-4,text,true,,448,354,8,8,http://localhost:4567/api/operations,1,0,0
1781038298456,1,Запрос 4: Получение списка счетов (GET)  ,200,OK,Thread Group 1-4,text,true,,1507,160,8,8,http://localhost:4567/api/accounts,1,0,0
1781038298457,1,Запрос 5: Получение списка операций (GET)  ,200,OK,Thread Group 1-4,text,true,,3083,162,8,8,http://localhost:4567/api/operations,1,0,0
1781038298459,1,Запрос 6: Получение аналитики (GET)  ,200,OK,Thread Group 1-4,text,true,,319,193,8,8,http://localhost:4567/api/analytics?start=2025-01-01&end=2025-12-31,1,0,0
1781038298469,1,Запрос 7: Пауза между итерациями  ,404,Not Found,Thread Group 1-2,text,false,,352,148,8,8,http://localhost:4567/,1,0,0
1781038298470,1,Запрос 1: Создание счёта (POST) ,201,Created,Thread Group 1-2,text,true,,365,253,8,8,http://localhost:4567/api/accounts,1,0,0
1781038298471,2,Запрос 2: Создание категории (POST)  ,201,Created,Thread Group 1-2,text,true,,370,248,8,8,http://localhost:4567/api/categories,2,0,0
1781038298473,1,3 - Создать операцию,201,Created,Thread Group 1-2,text,true,,448,354,8,8,http://localhost:4567/api/operations,1,0,0
1781038298474,1,Запрос 4: Получение списка счетов (GET)  ,200,OK,Thread Group 1-2,text,true,,1572,160,8,8,http://localhost:4567/api/accounts,1,0,0
1781038298475,1,Запрос 5: Получение списка операций (GET)  ,200,OK,Thread Group 1-2,text,true,,3230,162,8,8,http://localhost:4567/api/operations,1,0,0
1781038298476,1,Запрос 6: Получение аналитики (GET)  ,200,OK,Thread Group 1-2,text,true,,320,193,8,8,http://localhost:4567/api/analytics?start=2025-01-01&end=2025-12-31,1,0,0
1781038298924,7,Запрос 1: Создание счёта (POST) ,201,Created,Thread Group 1-9,text,true,,365,253,9,9,http://localhost:4567/api/accounts,6,0,2
1781038298931,3,Запрос 2: Создание категории (POST)  ,201,Created,Thread Group 1-9,text,true,,370,248,9,9,http://localhost:4567/api/categories,3,0,0
1781038298935,2,3 - Создать операцию,201,Created,Thread Group 1-9,text,true,,448,354,9,9,http://localhost:4567/api/operations,2,0,0
1781038298938,1,Запрос 7: Пауза между итерациями  ,404,Not Found,Thread Group 1-7,text,false,,352,148,9,9,http://localhost:4567/,1,0,0
1781038298938,1,Запрос 4: Получение списка счетов (GET)  ,200,OK,Thread Group 1-9,text,true,,1636,160,9,9,http://localhost:4567/api/accounts,1,0,0
1781038298939,1,Запрос 1: Создание счёта (POST) ,201,Created,Thread Group 1-7,text,true,,365,253,9,9,http://localhost:4567/api/accounts,1,0,0
1781038298939,2,Запрос 5: Получение списка операций (GET)  ,200,OK,Thread Group 1-9,text,true,,3377,162,9,9,http://localhost:4567/api/operations,2,0,0
1781038298941,1,Запрос 2: Создание категории (POST)  ,201,Created,Thread Group 1-7,text,true,,370,248,9,9,http://localhost:4567/api/categories,1,0,0
1781038298941,1,Запрос 6: Получение аналитики (GET)  ,200,OK,Thread Group 1-9,text,true,,320,193,9,9,http://localhost:4567/api/analytics?start=2025-01-01&end=2025-12-31,1,0,0
1781038298942,1,3 - Создать операцию,201,Created,Thread Group 1-7,text,true,,448,354,9,9,http://localhost:4567/api/operations,1,0,0
1781038298944,0,Запрос 4: Получение списка счетов (GET)  ,200,OK,Thread Group 1-7,text,true,,1700,160,9,9,http://localhost:4567/api/accounts,0,0,0
1781038298945,1,Запрос 5: Получение списка операций (GET)  ,200,OK,Thread Group 1-7,text,true,,3524,162,9,9,http://localhost:4567/api/operations,1,0,0
1781038298946,1,Запрос 6: Получение аналитики (GET)  ,200,OK,Thread Group 1-7,text,true,,320,193,9,9,http://localhost:4567/api/analytics?start=2025-01-01&end=2025-12-31,1,0,0
1781038298954,1,Запрос 7: Пауза между итерациями  ,404,Not Found,Thread Group 1-5,text,false,,352,148,9,9,http://localhost:4567/,1,0,0
1781038298956,2,Запрос 1: Создание счёта (POST) ,201,Created,Thread Group 1-5,text,true,,365,253,9,9,http://localhost:4567/api/accounts,2,0,0
1781038298958,2,Запрос 2: Создание категории (POST)  ,201,Created,Thread Group 1-5,text,true,,370,248,9,9,http://localhost:4567/api/categories,2,0,0
1781038298960,1,3 - Создать операцию,201,Created,Thread Group 1-5,text,true,,448,354,9,9,http://localhost:4567/api/operations,1,0,0
1781038298961,1,Запрос 4: Получение списка счетов (GET)  ,200,OK,Thread Group 1-5,text,true,,1764,160,9,9,http://localhost:4567/api/accounts,1,0,0
1781038298963,1,Запрос 5: Получение списка операций (GET)  ,200,OK,Thread Group 1-5,text,true,,3671,162,9,9,http://localhost:4567/api/operations,1,0,0
1781038298964,1,Запрос 6: Получение аналитики (GET)  ,200,OK,Thread Group 1-5,text,true,,320,193,9,9,http://localhost:4567/api/analytics?start=2025-01-01&end=2025-12-31,1,0,0
1781038298974,1,Запрос 7: Пауза между итерациями  ,404,Not Found,Thread Group 1-3,text,false,,352,148,9,9,http://localhost:4567/,1,0,0
1781038298975,1,Запрос 1: Создание счёта (POST) ,201,Created,Thread Group 1-3,text,true,,365,253,9,9,http://localhost:4567/api/accounts,1,0,0
1781038298977,1,Запрос 2: Создание категории (POST)  ,201,Created,Thread Group 1-3,text,true,,370,248,9,9,http://localhost:4567/api/categories,1,0,0
1781038298978,1,3 - Создать операцию,201,Created,Thread Group 1-3,text,true,,448,354,9,9,http://localhost:4567/api/operations,1,0,0
1781038298979,0,Запрос 4: Получение списка счетов (GET)  ,200,OK,Thread Group 1-3,text,true,,1828,160,9,9,http://localhost:4567/api/accounts,0,0,0
1781038298979,2,Запрос 5: Получение списка операций (GET)  ,200,OK,Thread Group 1-3,text,true,,3818,162,9,9,http://localhost:4567/api/operations,2,0,0
1781038298981,1,Запрос 6: Получение аналитики (GET)  ,200,OK,Thread Group 1-3,text,true,,320,193,9,9,http://localhost:4567/api/analytics?start=2025-01-01&end=2025-12-31,1,0,0
1781038299173,4,Запрос 7: Пауза между итерациями  ,404,Not Found,Thread Group 1-1,text,false,,352,148,9,9,http://localhost:4567/,3,0,0
